,budget,compound_score,genres,original_title,production_companies,release_date,revenue,runtime,vote_average,vote_count
2840,0,0.3182,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",Top Five,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""IAC Film"", ""id"": 10351}, {""name"": ""Jax Media"", ""id"": 24021}]",2014-12-12,25434291,102.0,6.3,210
2841,12000000,-0.9538,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",Prophecy,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1979-01-01,54000000,102.0,5.4,25
2842,12000000,-0.3612,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",Stir of Echoes,"[{""name"": ""Artisan Entertainment"", ""id"": 2188}]",1999-09-10,21133087,99.0,6.5,330
2843,12000000,-0.4588,"[{""id"": 18, ""name"": ""Drama""}]",Philomena,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Baby Cow Productions"", ""id"": 1219}, {""name"": ""Path\u00e9"", ""id"": 7981}, {""name"": ""Yucaipa Films"", ""id"": 12005}, {""name"": ""Magnolia Mae Films"", ""id"": 18188}]",2013-11-01,100129872,98.0,7.4,579
2844,0,0.4939,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",The Upside of Anger,"[{""name"": ""New Line Cinema"", ""id"": 12}]",2005-01-23,0,118.0,6.4,72
2845,0,-0.7351,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",The Boys from Brazil,"[{""name"": ""Producers Circle"", ""id"": 734}, {""name"": ""Incorporated Television Company"", ""id"": 1155}]",1978-10-05,0,125.0,6.6,101
2846,12000000,0.9001,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",Aquamarine,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Storefront Pictures"", ""id"": 7747}]",2006-03-03,23006849,104.0,5.8,364
2847,12000000,0.765,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",Paper Towns,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}]",2015-06-18,85512300,109.0,6.1,1937
2848,0,-0.4588,"[{""id"": 35, ""name"": ""Comedy""}]",My Baby's Daddy,[],2004-01-09,51,86.0,4.3,15
2849,12000000,0.5106,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",Nebraska,"[{""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""Bona Fide Productions"", ""id"": 2570}]",2013-09-21,17654912,115.0,7.4,636
2850,0,0.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",Tales from the Crypt: Demon Knight,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Tales From The Crypt Holdings"", ""id"": 69626}]",1995-01-13,0,92.0,6.7,94
2851,12000000,-0.6705,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",Max Keeble's Big Move,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Karz Entertainment"", ""id"": 4194}]",2001-10-05,17292381,86.0,5.4,33
2852,12000000,0.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Young Adult,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Denver and Delilah Productions"", ""id"": 3574}, {""name"": ""Indian Paintbrush"", ""id"": 9350}]",2011-12-16,22939027,94.0,5.6,364
2853,12000000,-0.8481,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",Crank,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""GreeneStreet Films"", ""id"": 2152}, {""name"": ""Radical Media"", ""id"": 11152}]",2006-08-31,42931041,88.0,6.6,1151
2854,0,0.6249,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",How to Be a Player,"[{""name"": ""Island Pictures"", ""id"": 3492}, {""name"": ""Def Pictures"", ""id"": 38799}]",1997-08-06,13960203,93.0,5.3,8
2855,12000000,0.9239,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Living Out Loud,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Jersey Films"", ""id"": 216}]",1998-10-30,12902790,100.0,5.3,11
2856,0,-0.1531,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Just Wright,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Flavor Unit Entertainment"", ""id"": 5677}]",2010-05-14,21520719,100.0,6.1,99
2857,0,0.0,"[{""id"": 18, ""name"": ""Drama""}]",Rachel Getting Married,"[{""name"": ""Clinica Estetico"", ""id"": 1274}]",2008-10-03,0,113.0,6.1,163
2858,12000000,-0.5267,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",The Postman Always Rings Twice,"[{""name"": ""Lorimar Film Entertainment"", ""id"": 1176}, {""name"": ""CIP Filmproduktion GmbH"", ""id"": 14309}, {""name"": ""Northstar International"", ""id"": 21541}]",1981-03-20,0,122.0,6.4,110
2859,0,0.6597,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Girl with a Pearl Earring,"[{""name"": ""Wild Bear Films"", ""id"": 1470}, {""name"": ""Archer Street Productions"", ""id"": 1471}, {""name"": ""Delux Productions"", ""id"": 1472}]",2003-08-31,31466789,101.0,6.4,377
2860,14000000,-0.3506,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}, {""id"": 12, ""name"": ""Adventure""}]",Das Boot,"[{""name"": ""Radiant Film GmbH"", ""id"": 209}, {""name"": ""S\u00fcddeutscher Rundfunk"", ""id"": 210}, {""name"": ""Bavaria Film"", ""id"": 1704}, {""name"": ""Westdeutscher Rundfunk (WDR)"", ""id"": 7025}, {""name"": ""Twin Bros. Productions"", ""id"": 11344}]",1981-09-16,85000000,149.0,7.9,613
2861,12000000,-0.34,"[{""id"": 35, ""name"": ""Comedy""}]",Sorority Boys,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]",2002-03-22,0,93.0,4.6,47
2862,0,0.7579,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",About Time,"[{""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Translux"", ""id"": 14384}]",2013-08-16,87100449,123.0,7.8,2067
2863,0,-0.0129,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",十面埋伏,"[{""name"": ""Beijing New Picture Film Co. Ltd."", ""id"": 724}]",2004-05-19,92863945,119.0,7.1,439
2864,12000000,-0.6486,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Arbitrage,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Artina Films"", ""id"": 2394}, {""name"": ""Lucky Monkey Pictures"", ""id"": 11093}, {""name"": ""Green Room Films"", ""id"": 12501}, {""name"": ""Treehouse Pictures"", ""id"": 14580}, {""name"": ""Alvernia Studios"", ""id"": 24930}, {""name"": ""LB Productions"", ""id"": 24933}, {""name"": ""Parlay Films"", ""id"": 24934}]",2012-09-14,35485056,100.0,6.1,294
2865,12000000,0.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",Project Almanac,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""MTV Films"", ""id"": 746}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Insurge Pictures"", ""id"": 7377}]",2015-01-30,32248241,106.0,6.4,933
2866,12000000,-0.1154,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10402, ""name"": ""Music""}]",Cadillac Records,"[{""name"": ""Parkwood Entertainment"", ""id"": 21435}]",2008-12-05,0,109.0,6.9,86
2867,0,-0.2023,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",Screwed,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Robert Simonds Productions"", ""id"": 3929}]",2000-05-12,0,81.0,4.9,23
2868,8000000,-0.926,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",Fortress,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Fortress Films"", ""id"": 19047}]",1992-09-30,6739141,95.0,5.7,168
2869,12000000,0.4215,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",For Your Consideration,"[{""name"": ""Shangri-La Entertainment"", ""id"": 2265}]",2006-11-22,5542025,86.0,5.9,43
2870,0,0.7935,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",Celebrity,"[{""name"": ""Sweetland Films"", ""id"": 21716}, {""name"": ""Magnolia Productions"", ""id"": 21717}]",1998-09-07,0,113.0,6.0,111
2871,12000000,-0.7579,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",Running with Scissors,"[{""name"": ""TriStar Pictures"", ""id"": 559}]",2006-10-27,6754898,116.0,5.8,78
2872,12000000,-0.7964,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",From Justin to Kelly,"[{""name"": ""19 Entertainment"", ""id"": 20877}]",2003-06-20,4922166,90.0,3.0,23
2873,12000000,0.8555,"[{""id"": 35, ""name"": ""Comedy""}]",Girl 6,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}]",1996-03-22,4939939,108.0,5.7,16
2874,12000000,-0.7579,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",In the Cut,"[{""name"": ""Pathe Productions"", ""id"": 21126}, {""name"": ""Red Turtle"", ""id"": 21128}]",2003-09-09,23,119.0,4.6,89
2875,12000000,-0.7906,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Two Lovers,"[{""name"": ""2929 Productions"", ""id"": 846}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Tempesta Films"", ""id"": 4384}]",2008-11-19,3148182,110.0,6.6,154
2876,0,-0.6757,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Last Orders,"[{""name"": ""Scala Productions"", ""id"": 1261}, {""name"": ""MBP (Germany)"", ""id"": 10791}, {""name"": ""Future Films"", ""id"": 10843}, {""name"": ""winchester films"", ""id"": 33025}]",2001-09-10,0,109.0,6.0,22
2877,11000000,-0.128,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",괴물,"[{""name"": ""Cineclick Asia"", ""id"": 685}, {""name"": ""Happinet Pictures"", ""id"": 822}, {""name"": ""Cheongeoram"", ""id"": 945}, {""name"": ""CJ Capital Investment"", ""id"": 946}]",2006-07-27,88489643,119.0,6.7,537
2878,0,-0.5216,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",The Pursuit of D.B. Cooper,[],1981-11-13,0,100.0,6.8,4
2879,12000000,-0.9666,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 37, ""name"": ""Western""}]",Ravenous,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""ETIC Films"", ""id"": 2979}, {""name"": ""Heyday Films"", ""id"": 7364}, {""name"": ""Engulf & Devour Productions Inc."", ""id"": 25820}]",1999-03-16,0,100.0,6.9,141
2880,12000000,0.796,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Charlie Bartlett,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",2008-02-22,0,97.0,6.5,225
2881,12400000,0.6808,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",La grande bellezza,"[{""name"": ""France 2 Cin\u00e9ma"", ""id"": 83}, {""name"": ""Indigo Film"", ""id"": 1533}, {""name"": ""Mediaset"", ""id"": 1677}, {""name"": ""Babe Films"", ""id"": 3366}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Medusa Film"", ""id"": 6246}, {""name"": ""Path\u00e9"", ""id"": 7981}, {""name"": ""Fonds Eurimages du Conseil de l'Europe"", ""id"": 11011}, {""name"": ""Programme MEDIA de la Communaut\u00e9 Europ\u00e9enne"", ""id"": 11248}, {""name"": ""France T\u00e9l\u00e9visions"", ""id"": 11795}, {""name"": ""Regione Lazio"", ""id"": 20416}, {""name"": ""Banca Popolare di Vicenza"", ""id"": 20418}, {""name"": ""Lazio Film Commission"", ""id"": 20419}, {""name"": ""Biscottificio Verona"", ""id"": 20420}]",2013-05-21,8371085,142.0,7.3,720
2882,0,-0.1779,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",The Dangerous Lives of Altar Boys,"[{""name"": ""Egg Pictures"", ""id"": 802}, {""name"": ""Trilogy Entertainment Group"", ""id"": 2231}, {""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}]",2002-06-14,0,104.0,6.4,53
2883,12000000,0.0772,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",Stoker,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Indian Paintbrush"", ""id"": 9350}]",2013-02-28,12077441,99.0,6.5,882
2884,12000000,0.9753,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}]",2046,"[{""name"": ""Paradis Films"", ""id"": 255}, {""name"": ""Orly Films"", ""id"": 354}, {""name"": ""Shanghai Film Group Corporation"", ""id"": 19858}, {""name"": ""Jet Tone Films"", ""id"": 26492}]",2004-05-20,19271312,129.0,6.9,206
2885,12000000,0.9201,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Married Life,"[{""name"": ""Sidney Kimmel Entertainment"", ""id"": 737}, {""name"": ""Firm Films"", ""id"": 1838}, {""name"": ""Anonymous Content"", ""id"": 10039}]",2007-09-12,0,90.0,6.1,38
2886,12000000,0.8126,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",Duma,"[{""name"": ""John Wells Productions"", ""id"": 1512}, {""name"": ""Pandora Pictures"", ""id"": 5329}, {""name"": ""Gaylord Films"", ""id"": 5367}, {""name"": ""Warner Bros."", ""id"": 6194}]",2005-04-22,0,100.0,6.9,41
2887,12000000,0.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Ondine,"[{""name"": ""Octagon Films"", ""id"": 1266}, {""name"": ""Irish Film Board"", ""id"": 5267}, {""name"": ""Wayfare Entertainment"", ""id"": 5703}, {""name"": ""Little Wave Productions"", ""id"": 5704}, {""name"": ""Start Motion Pictures"", ""id"": 19961}, {""name"": ""Radio Telef\u00eds \u00c9ireann (RT\u00c9)"", ""id"": 40605}]",2009-09-14,1644755,111.0,6.5,84
2888,12000000,0.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Brother,"[{""name"": ""Bandai Visual Company"", ""id"": 528}, {""name"": ""Office Kitano"", ""id"": 567}, {""name"": ""Tokyo FM Broadcasting Co."", ""id"": 6516}, {""name"": ""Recorded Picture Company (RPC)"", ""id"": 11561}, {""name"": ""Fuzzy Bunny Films (I)"", ""id"": 11562}, {""name"": ""Little Brother Inc."", ""id"": 11563}]",2000-09-09,15250000,114.0,6.8,107
2889,1200000,-0.128,"[{""id"": 35, ""name"": ""Comedy""}]",Welcome to Collinwood,"[{""name"": ""Section Eight"", ""id"": 129}, {""name"": ""Pandora Cinema"", ""id"": 185}, {""name"": ""Gaylord Films"", ""id"": 5367}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""H5B5 Media AG"", ""id"": 21625}]",2002-05-24,0,86.0,6.2,50
2890,0,0.9367,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Critical Care,"[{""name"": ""Live Entertainment"", ""id"": 285}, {""name"": ""Mediaworks"", ""id"": 12451}, {""name"": ""ASQA Film Partnership"", ""id"": 44419}]",1997-10-31,0,107.0,6.1,9
2891,8000000,-0.7351,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",The Life Before Her Eyes,"[{""name"": ""2929 Productions"", ""id"": 846}]",2007-09-08,0,90.0,6.1,88
2892,0,0.34,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Darling Companion,"[{""name"": ""Kasdan Pictures"", ""id"": 13040}, {""name"": ""Werc Werk Works"", ""id"": 53303}]",2012-04-20,0,103.0,5.3,22
2893,12000000,-0.8957,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Trade,"[{""name"": ""Centropolis Film Productions"", ""id"": 620}]",2007-01-23,0,120.0,6.8,67
2894,0,-0.9711,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}]",Sorstalanság,[],2005-02-10,0,140.0,6.5,28
2895,12000000,-0.7722,"[{""id"": 35, ""name"": ""Comedy""}]",Breakfast of Champions,"[{""name"": ""Hollywood Pictures"", ""id"": 915}]",1999-02-13,0,110.0,5.2,28
2896,0,-0.9562,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",三枪拍案惊奇,"[{""name"": ""Beijing New Picture Film Co. Ltd."", ""id"": 724}, {""name"": ""Film Partner International"", ""id"": 5946}]",2009-12-11,0,95.0,4.8,13
2897,7500000,-0.4767,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",Cypher,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Pandora Cinema"", ""id"": 185}]",2002-10-01,0,95.0,6.7,192
2898,12000000,-0.9584,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",南京!南京!,"[{""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""China Film Group Corporation (CFGC)"", ""id"": 14714}, {""name"": ""Stellar Megamedia"", ""id"": 26240}, {""name"": ""Jiangsu Broadcasting System"", ""id"": 26241}, {""name"": ""Chuan Production Film Studio"", ""id"": 26242}]",2009-04-22,10652498,132.0,7.6,55
2899,19000000,-0.8807,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",兔侠传奇,[],2011-01-01,2570000,89.0,3.0,3
2900,12000000,0.5994,"[{""id"": 878, ""name"": ""Science Fiction""}]",Space Battleship Yamato,"[{""name"": ""Tokyo Broadcasting System (TBS)"", ""id"": 1393}, {""name"": ""Mainichi Broadcasting System (MBS)"", ""id"": 3363}, {""name"": ""Sedic"", ""id"": 4649}, {""name"": ""Tokyo FM Broadcasting Co."", ""id"": 6516}, {""name"": ""Hokkaido Broadcasting Co."", ""id"": 7093}, {""name"": ""Sedic International"", ""id"": 7912}, {""name"": ""Shogakukan"", ""id"": 9149}, {""name"": ""Hakuhodo DY Media Partners"", ""id"": 11846}, {""name"": ""Abe Shuji"", ""id"": 12383}, {""name"": ""Chubu-nippon Broadcasting Company (CBC)"", ""id"": 12384}, {""name"": ""RKB Mainichi Broadcasting Corporation"", ""id"": 12385}, {""name"": ""Robot Communications"", ""id"": 12386}, {""name"": ""Tohokushinsha Film"", ""id"": 12387}]",2010-12-01,11212294,131.0,6.3,59
2901,20000000,-0.4404,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}]",5 Days of War,"[{""name"": ""Midnight Sun Pictures"", ""id"": 17887}, {""name"": ""Dispictures"", ""id"": 24262}, {""name"": ""Georgia International Films"", ""id"": 24264}, {""name"": ""Rex Media"", ""id"": 24266}]",2011-04-14,17479,113.0,5.8,62
2902,12000000,-0.5267,"[{""id"": 27, ""name"": ""Horror""}]",Triangle,"[{""name"": ""Dan Films"", ""id"": 1854}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Pictures in Paradise"", ""id"": 3207}, {""name"": ""Pacific Film and Television Commission"", ""id"": 4024}, {""name"": ""Icon Entertainment International"", ""id"": 4564}, {""name"": ""Framestore"", ""id"": 13502}, {""name"": ""Triangle Films"", ""id"": 80386}]",2009-10-16,0,99.0,6.9,612
2903,1200000,-0.9442,"[{""id"": 18, ""name"": ""Drama""}]",10 Days in a Madhouse,[],2015-11-20,0,111.0,4.3,5
2904,12000000,0.959,"[{""id"": 18, ""name"": ""Drama""}]",Heaven is for Real,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Roth Films"", ""id"": 16314}]",2014-04-16,101332962,99.0,6.0,229
2905,10000000,-0.7096,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",Snatch,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""SKA Films"", ""id"": 13419}]",2000-09-01,83557872,103.0,7.7,2912
2906,0,0.802,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Dancin' It's On,[],2015-10-16,0,89.0,4.3,2
2907,11500000,-0.9294,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",Pet Sematary,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1989-04-21,57469467,103.0,6.4,407
2908,0,0.0,"[{""id"": 18, ""name"": ""Drama""}]",まあだだよ,"[{""name"": ""Tokuma Shoten"", ""id"": 1779}, {""name"": ""Kurosawa Production Co."", ""id"": 2680}, {""name"": ""DENTSU Music And Entertainment"", ""id"": 2752}, {""name"": ""Daiei Motion Picture Company"", ""id"": 3214}]",1993-04-17,0,134.0,7.5,20
